Episode,Dataset File,Folder,Predicted Algorithm,Actual Best,Execution Time,Best Execution Time
704,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
705,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
706,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
707,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
708,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
709,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
710,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
711,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
712,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
713,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
714,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
715,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
716,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
717,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
718,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
719,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
720,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
721,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
722,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
723,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
724,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
725,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
726,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
727,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
728,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
729,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
730,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
731,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
732,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
733,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
734,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
735,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
736,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
737,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
738,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
739,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
740,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
741,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
742,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
743,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
744,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
745,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
746,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
747,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
748,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
749,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
750,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
751,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
752,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
753,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
754,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
755,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
756,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
757,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
758,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
759,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
760,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
761,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
762,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
763,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
764,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
765,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
766,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
767,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
768,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
769,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
770,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
771,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
772,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
773,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
774,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
775,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
776,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
777,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
778,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
779,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
780,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
781,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
782,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
783,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
784,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
785,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
786,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
787,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
788,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
789,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
790,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
791,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
792,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
793,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
794,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
795,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
796,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
797,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
798,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
799,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
800,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
801,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
802,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
803,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
804,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
805,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
806,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
807,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
808,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
809,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
810,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
811,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
812,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
813,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
814,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
815,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
816,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
817,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
818,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
819,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
820,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
821,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
822,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
823,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
824,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
825,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
826,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
827,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
828,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
829,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
830,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
831,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
832,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
833,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
834,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
835,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
836,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
837,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
838,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
839,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
840,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
841,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
842,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
843,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_110000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.049031972885131836,0.049031972885131836
844,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_100000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02591705322265625,0.02591705322265625
845,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_140000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.03840494155883789,0.03840494155883789
846,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
847,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
848,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
849,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
850,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
851,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
852,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_10000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.0027849674224853516,0.0027849674224853516
853,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
854,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_70000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019772052764892578,0.019772052764892578
855,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
856,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
857,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
858,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
859,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_50000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.021915912628173828,0.021915912628173828
860,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
861,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
862,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_140000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.06024599075317383,0.06024599075317383
863,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_110000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.02684164047241211,0.02684164047241211
864,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_30000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.007806062698364258,0.007806062698364258
865,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_120000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.032015085220336914,0.032015085220336914
866,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_90000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.022698163986206055,0.022698163986206055
867,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_20000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.005075931549072266,0.005075931549072266
868,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_60000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014745712280273438,0.014745712280273438
869,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_100000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04378008842468262,0.04378008842468262
870,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_40000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.01880812644958496,0.01880812644958496
871,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_70000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.034216880798339844,0.034216880798339844
872,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_60000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.027067899703979492,0.027067899703979492
873,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_20000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.010195016860961914,0.010195016860961914
874,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_150000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.035772085189819336,0.035772085189819336
875,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_120000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.052941083908081055,0.052941083908081055
876,/Users/ahmed/Desktop/project/Data_set_0-1000/data_set_80000.txt,Data_set_0-1000,Quick Sort,Quick Sort,0.04016590118408203,0.04016590118408203
877,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_50000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.014055252075195312,0.014055252075195312
878,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_80000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.019796133041381836,0.019796133041381836
879,/Users/ahmed/Desktop/project/Data_set_0-63/data_set_130000.txt,Data_set_0-63,Quick Sort,Quick Sort,0.030045032501220703,0.030045032501220703
